,X,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group,type
154,154,ESCO1,ENSG00000141446,0.0739648628531428,0.155995971297561,0.560281210734967,1.89711662683745e-23,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
155,155,ETNK1,ENSG00000139163,0.0250361076010544,0.618530850103342,0.530273915319516,4.96931175971381e-26,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
156,156,EXOSC3,ENSG00000107371,0.0633520422742876,0.157035693574936,-0.640400519270235,1.17551803834723e-55,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
157,157,EYA2,ENSG00000064655,0.0692751115729542,0.191642142395872,1.09196457204619,1.31966315094652e-76,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
158,158,FADS2,ENSG00000134824,0.0719900451350109,0.26223355787077,0.529724947620825,1.78457422600174e-15,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
159,159,FAM114A1,ENSG00000197712,-0.0559959634461904,0.290404465115793,0.690767483944804,9.7132044970021e-32,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
160,160,FAM13A,ENSG00000138640,-0.00173546306981411,0.999534078648367,-0.506221353798092,1.00826673418283e-18,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
161,161,FAM13B,ENSG00000031003,-0.0624403743810411,0.256123691251454,0.545545606156914,1.89607402933179e-19,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
162,162,FAM160B2,ENSG00000158863,0.00208962029183765,0.970540857312198,0.864407124994295,2.34980430983725e-47,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
163,163,FAM171A2,ENSG00000161682,-0.0136090059023091,0.792294058436079,0.90038273572109,3.47876522803326e-57,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
164,164,FAM189B,ENSG00000160767,-0.0203589608417157,0.725545971755545,-0.665657196709865,4.63797155755158e-49,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
165,165,FAM199X,ENSG00000123575,-0.0552978721912949,0.391718662898141,0.594231112328185,7.16884508001889e-19,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
166,166,FAM228B,ENSG00000219626,-0.0590972998034873,0.260802824858923,0.939816650100866,6.93883501556393e-53,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
167,167,FAM234A,ENSG00000167930,0.0290884257009503,0.612478184856324,0.678260989197711,8.54912427546366e-28,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
168,168,FANCL,ENSG00000115392,-0.0491012075466602,0.303684434170845,-0.5286706979243,6.87266611449163e-34,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
169,169,FBN1,ENSG00000166147,-0.078121072331755,0.190751780633589,0.55944470410422,1.02420728181675e-16,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
170,170,FBRS,ENSG00000156860,0.0164611785288552,0.815229882190003,0.51839756180322,8.9910069372552e-17,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
171,171,FCF1,ENSG00000119616,-0.0779724560240033,0.210629850652376,-1.02731368074419,1.16131762612945e-70,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
172,172,FCGRT,ENSG00000104870,0.0861783639294205,0.154535799990239,0.55816849353578,1.36747925000976e-20,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
173,173,FEM1B,ENSG00000169018,-0.0728391581145081,0.148274223266189,0.737547806959352,1.31305804156602e-39,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
174,174,FGD5-AS1,ENSG00000225733,0.0081259673848154,0.862143287581003,0.643188314423071,5.32192251619446e-44,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
175,175,FKBP15,ENSG00000119321,0.0548360581123307,0.395932763962088,0.509028164797133,1.57432954077362e-14,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
176,176,FLNA,ENSG00000196924,0.0334311367700601,0.559526988524929,0.731460837830814,2.09006842519373e-35,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
177,177,FLOT1,ENSG00000137312,0.00380523954516765,0.925543441878407,0.683556705990542,2.72204150842025e-74,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
178,178,FLYWCH2,ENSG00000162076,-0.00177068977485378,0.963168260812884,1.62369089076538,1.95355052567292e-165,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
179,179,FOXJ2,ENSG00000065970,0.0036618951345191,0.966382144293775,-0.547315618803954,3.32812634156345e-21,cis,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
180,180,FRYL,ENSG00000075539,0.0471233413425411,0.364547075464522,0.722282184414822,2.25885982472283e-38,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
181,181,FTSJ3,ENSG00000108592,0.00667461634747298,0.891803523723809,-0.840268470866759,3.64533390751973e-108,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
182,182,GAK,ENSG00000178950,-0.02295444945461,0.6661526130726,0.527981064759549,2.75255078854484e-22,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
183,183,GATM,ENSG00000171766,0.0528417442770584,0.376609829756152,-0.551619718498343,3.94721154404815e-22,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
184,184,GCC1,ENSG00000179562,0.0855521898332167,0.205933707111522,0.66624883826963,1.81578463281526e-22,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
185,185,GCLM,ENSG00000023909,0.0158683178818653,0.746521760801108,0.690167807154084,1.37375757472556e-44,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
186,186,GINS1,ENSG00000101003,-0.0750956992678166,0.143327025300102,0.509368672705783,5.62579168060931e-20,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
187,187,GINS2,ENSG00000131153,-0.00855246003804141,0.868753854547885,0.669302044613662,3.37494871747414e-38,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
188,188,GIPC1,ENSG00000123159,-0.0375348014828141,0.486138560024875,0.619250026600921,2.8738413835421e-24,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
189,189,GLMP,ENSG00000198715,0.0682345891754271,0.15687347284175,-0.738119856351473,2.89979287307535e-62,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
190,190,GMPS,ENSG00000163655,0.0172243337847764,0.607744899322295,0.510714859703593,2.36553247798277e-49,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
191,191,GNAL,ENSG00000141404,-0.00253392682078095,0.951283208308312,-0.59364303823824,2.41750801845689e-22,cis,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
192,192,GNB4,ENSG00000114450,0.0569677077560136,0.224886106082735,0.647205754861862,4.76568062485305e-38,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
193,193,GNG4,ENSG00000168243,0.0716342650266751,0.125997682199445,0.587372122030044,1.0347241949782e-31,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
194,194,GOLGA6L10,ENSG00000278662,0.0597959355119902,0.387941101918346,0.530017763378141,2.15920906898867e-15,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
195,195,GPATCH2L,ENSG00000089916,0.0656661073534323,0.149542971883368,0.670117990329535,5.06412807958183e-42,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
196,196,GPHN,ENSG00000171723,0.0854045168175249,0.134858867848854,0.657023135221588,3.16597641779025e-25,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
197,197,GPLD1,ENSG00000112293,-0.0387549556937578,0.467091563887675,1.07380669881669,5.54610767325383e-60,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
198,198,GPR161,ENSG00000143147,0.0395081257017735,0.257630846246463,0.804604358827141,1.09680750445149e-96,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
199,199,GPX7,ENSG00000116157,-0.0185961582585126,0.722161153911445,1.62996714691501,8.96927154733521e-165,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
200,200,GRINA,ENSG00000178719,0.0679817157614358,0.204892547938735,0.691972905841999,3.14672593264805e-33,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
201,201,GRIPAP1,ENSG00000068400,-0.0425451351929666,0.316251576451029,0.594096717758507,1.76576286042823e-38,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
202,202,GRK4,ENSG00000125388,-0.0633952881079273,0.23261296356812,0.756354754695527,3.73464287760868e-39,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
203,203,GRPEL2,ENSG00000164284,-0.0429234306204678,0.483023663225017,-0.658378505704834,1.13212282124748e-27,cis,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
204,204,GSE1,ENSG00000131149,0.00109344648553321,0.996230894452428,0.977678680698468,4.05525312509469e-52,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
205,205,GSTA4,ENSG00000170899,-0.0396916316782644,0.264838443711642,0.55046542891055,3.46452307964337e-45,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
206,206,GSTZ1,ENSG00000100577,0.0815118288933853,0.11151712030986,0.893383768669767,5.24983121180121e-54,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
207,207,GTF2IRD2,ENSG00000196275,-0.0379669754581462,0.503872109340336,0.826608699135826,1.98877774113321e-35,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
208,208,HAT1,ENSG00000128708,0.0160999859370976,0.697193607627098,0.983060029678691,1.22137891100336e-104,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
209,209,HAUS3,ENSG00000214367,0.018849152382412,0.726642587453294,0.587701274808401,1.05094320851427e-25,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
210,210,HBP1,ENSG00000105856,0.0648179161812182,0.224794939189512,0.927597440717225,5.84105528351848e-56,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
211,211,HDAC6,ENSG00000094631,0.0492576530679766,0.288615257028654,0.540884170791432,6.5966426614753e-28,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
212,212,HEBP2,ENSG00000051620,0.0116789590143447,0.702961585915285,0.524152571012394,1.52296594607086e-63,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
213,213,HELZ,ENSG00000198265,-0.000654140065196186,0.999067062976705,0.807988583032858,8.29570499516597e-46,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
214,214,HGSNAT,ENSG00000165102,-0.0545846818201619,0.318482204620805,0.755817988644652,2.22544114712147e-37,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
215,215,HIP1,ENSG00000127946,-0.0253315565234963,0.611712590047297,0.707367280151304,4.89020105906614e-40,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
216,216,HIST1H1E,ENSG00000168298,0.033468224927234,0.581340348279824,1.17664882968663,4.06882339197751e-67,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
217,217,HIST3H2A,ENSG00000181218,0.0366857256930432,0.48902797829236,-0.685076502598523,5.25391784642464e-36,cis,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
218,218,HK1,ENSG00000156515,-0.0748478878516092,0.216609046749383,0.721912893843013,8.01167057350174e-28,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
219,219,HMBOX1,ENSG00000147421,0.0305837079269886,0.567763150691882,0.777769793552903,1.24438678983103e-44,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
220,220,HMGCL,ENSG00000117305,0.012406958177311,0.837880439050113,0.616072736166129,1.03312943298896e-19,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
221,221,HOMER3,ENSG00000051128,0.0123723371517779,0.853119560814736,0.725580243700959,1.02553061124168e-26,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
222,222,HSF1,ENSG00000185122,0.0752524684400593,0.133516645804778,0.722481913102236,1.32597968436943e-39,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
223,223,HSPA1B,ENSG00000204388,-0.0274482587127283,0.603666836174171,2.53577848881403,6.23581042410544e-289,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
224,224,HSPB11,ENSG00000081870,0.0466305637260853,0.255529329253099,0.517897426273777,1.16133940210051e-33,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
225,225,HSPBAP1,ENSG00000169087,0.0737909542036568,0.261903408928728,-0.517381359512414,4.04829032024557e-16,cis,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
226,226,HYOU1,ENSG00000149428,0.0129350592966453,0.86077292693093,1.32478795722279,4.78699196755895e-107,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
227,227,ICA1L,ENSG00000163596,0.091169478338997,0.118062619554243,0.571504441019811,6.86517158649481e-19,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
228,228,IDH3G,ENSG00000067829,-0.0817444497584702,0.11344705120075,0.557450421724525,3.49966483011601e-24,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
229,229,IFT80,ENSG00000068885,0.0828257276237385,0.108448127070462,1.19142484941255,4.27731039475649e-89,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
230,230,IGF2BP3,ENSG00000136231,0.0323363090111719,0.423000936161068,0.653758961239653,1.23558398100879e-50,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
231,231,IMMP2L,ENSG00000184903,-0.0270509250266817,0.668578508020151,0.504083310486989,1.29824905304531e-17,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
232,232,ING1,ENSG00000153487,-0.0106321532824106,0.824564047625354,0.946945890560042,1.22676832010488e-68,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
233,233,INO80D,ENSG00000114933,0.0847103440951777,0.10748024288112,0.687163172645658,1.97518193939365e-31,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
234,234,INPPL1,ENSG00000165458,0.08761184858126,0.158609818495046,0.799435185461941,3.77760314500126e-38,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
235,235,INVS,ENSG00000119509,-0.0380155169941305,0.529569555955432,0.519965831068631,6.6335979988358e-15,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
236,236,ITGB8,ENSG00000105855,-0.0695104813919338,0.253216616979707,0.892187938986707,1.16707587178886e-40,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
237,237,IVD,ENSG00000128928,4.69179351541933e-06,0.995411151215294,1.03177886039064,8.62269340152015e-70,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
238,238,JPX,ENSG00000225470,0.0134503671897082,0.767553625804892,0.59410724470543,6.92613338056958e-38,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
239,239,KAT7,ENSG00000136504,-0.0587096920415921,0.169517822072972,0.614517267808401,1.44559124261701e-39,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
240,240,KCNB1,ENSG00000158445,0.112153766248331,0.107239991267891,0.636918863486378,7.67818296542263e-21,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
241,241,KCNJ14,ENSG00000182324,-0.0484729273672681,0.456396119677028,-0.514633843202888,1.04501952103628e-16,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
242,242,KDM3A,ENSG00000115548,-0.0739663060897437,0.187087699991972,1.15523968064085,4.46325824268399e-75,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
243,243,KDM7A,ENSG00000006459,-0.0148844535586796,0.840486604497681,0.578433910567087,2.76291111136027e-17,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
244,244,KIAA1147,ENSG00000257093,-0.00610918952169765,0.945573871210539,0.577578662480881,1.4323991385301e-22,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
245,245,KIAA1328,ENSG00000150477,0.0885848861042733,0.11626582551095,0.833077661908445,2.45380151252428e-41,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
246,246,KIAA1586,ENSG00000168116,-0.0154104524015829,0.717402440865101,1.06648340231774,1.01704957603164e-111,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
247,247,KIF23,ENSG00000137807,0.00825339481484801,0.892411252605887,1.03837589433372,6.92125393769105e-53,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
248,248,KIF2C,ENSG00000142945,0.0223318521712931,0.727422108678784,0.642497389639669,3.15230078982419e-23,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
249,249,KIF9,ENSG00000088727,-0.0606420409629432,0.268473351606966,-0.843420960460976,1.44145186336996e-63,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
250,250,KIFC1,ENSG00000237649,-0.0470988664600234,0.432515928115985,1.29359599085305,5.76421512960188e-82,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
251,251,KLF12,ENSG00000118922,0.018315210835857,0.813942498865322,0.787945593478387,4.29198411534407e-39,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
252,252,KLHDC10,ENSG00000128607,-0.0344312527280941,0.524967900988118,0.508894082794041,1.90350113811491e-20,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
253,253,KMT5C,ENSG00000133247,-0.0516916412912373,0.326355632872308,0.757948636885093,2.9252049162696e-36,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
254,254,KPNA4,ENSG00000186432,-0.0433806193066412,0.281005458510065,0.532218996313862,1.6069567526352e-35,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
255,255,KRIT1,ENSG00000001631,0.0312820724404128,0.453076246716115,0.796440370087115,4.77672895284449e-69,cis,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
256,256,LCOR,ENSG00000196233,0.016741295279067,0.737773325434725,0.719707374230816,2.01680317613291e-41,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
257,257,LDHB,ENSG00000111716,0.00630037317324606,0.72435235137063,-0.585837680251648,1.79512771650223e-234,trans,Repressed,Pt4,X5,1,Genes that remain fixed after drug withdrawal
258,258,LENG8,ENSG00000167615,0.0637804580450904,0.226966299313814,0.590672100474769,9.7409288251687e-26,trans,Induced,Pt4,X5,1,Genes that remain fixed after drug withdrawal
